mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessing,param_regressor,param_regressor__max_depth,param_regressor__min_samples_split,param_regressor__n_neighbors,param_regressor__p,param_regressor__weights,param_regressor__activation,param_regressor__alpha,param_regressor__hidden_layer_sizes,param_regressor__max_iter,params,split0_test_RMSLE,split1_test_RMSLE,split2_test_RMSLE,split3_test_RMSLE,mean_test_RMSLE,std_test_RMSLE,rank_test_RMSLE,split0_test_R-squared,split1_test_R-squared,split2_test_R-squared,split3_test_R-squared,mean_test_R-squared,std_test_R-squared,rank_test_R-squared,features_transform,target_transform
3.551559567451477,0.013463561431182672,0.091133713722229,0.006828514875720769,MinMaxScaler(),RandomForestRegressor(),10,2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 2}",-0.3582683791988148,-0.35018122125193024,-0.35608862632094723,-0.35580158793031225,-0.35508495367550114,0.0029875455301489108,76,0.9081627551340666,0.9159967765689696,0.8946265046218432,0.909620157368312,0.9071015484232978,0.007781731046377927,85,cycles,log
3.7160271406173706,0.038086814298209086,0.0594867467880249,0.003456926788890991,MinMaxScaler(),RandomForestRegressor(),10,4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 4}",-0.3581384455824244,-0.35172485947381577,-0.3549617462949791,-0.3530461842624022,-0.35446780890340535,0.002411552195648478,74,0.9083011418678508,0.9163483808555191,0.8987446715739392,0.9133543223685432,0.909187129166463,0.0066798001280433394,78,cycles,log
3.2026222348213196,0.01423387240380349,0.060904741287231445,0.0059990574284510215,MinMaxScaler(),RandomForestRegressor(),10,7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 7}",-0.3615566144795249,-0.3525158236327963,-0.3548814934349874,-0.35127506642622414,-0.3550572494933832,0.003969772964966392,75,0.9049227253094488,0.9137628159782039,0.8947509453493637,0.9112492237308736,0.9061714275919726,0.007338253595082573,88,cycles,log
3.1367675065994263,0.014793294796670834,0.06288498640060425,0.006092407461091405,MinMaxScaler(),RandomForestRegressor(),10,10,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 10}",-0.3615601012184049,-0.3512141943720611,-0.3566995573670396,-0.3537367667504232,-0.35580265492698215,0.0038494962659973734,77,0.906423196699868,0.9149665341569538,0.8962437692702406,0.9100404589131288,0.9069184897600479,0.0068686367417110355,86,cycles,log
3.086473226547241,0.005528727045536722,0.05655926465988159,0.0050437697149162105,MinMaxScaler(),RandomForestRegressor(),10,15,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 15}",-0.36870552881952373,-0.3578235862261569,-0.3586936414941973,-0.3562893360643352,-0.3603780231510533,0.004884337271338086,85,0.9007567980985218,0.9138456630401895,0.8951366934116357,0.9091894607086457,0.9047321538147481,0.007259475679531274,89,cycles,log
3.6394878029823303,0.06092204226000701,0.08102744817733765,0.010072064614453867,MinMaxScaler(),RandomForestRegressor(),10,20,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 20}",-0.3712030869146234,-0.3620722687215416,-0.36471412090978156,-0.36137025182357935,-0.36483993209238147,0.003879568579349108,87,0.9022190422471766,0.9110468894826205,0.8923170598711911,0.9082219663838742,0.9034512394962158,0.007175339708603523,91,cycles,log
3.0620411038398743,0.04330218532610974,0.05312800407409668,0.000987621344684915,MinMaxScaler(),RandomForestRegressor(),10,30,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 30}",-0.37565990725957743,-0.3648302293552865,-0.37434958785783246,-0.3730928730715715,-0.37198314938606697,0.0042283073187146525,89,0.8991091693620992,0.9078633420188078,0.8848365066250548,0.9000941713203449,0.8979757973315766,0.00830928006400594,99,cycles,log
2.85388320684433,0.011226885025160664,0.05307471752166748,0.0038408152739256543,MinMaxScaler(),RandomForestRegressor(),10,40,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 40}",-0.3892639031394114,-0.3819485143517579,-0.38634453589322204,-0.38440679664541716,-0.38549093750745217,0.0026780600761963516,101,0.8930835656528702,0.8984448521697029,0.8771912078454118,0.8929686838214475,0.8904220773723581,0.007952822583237878,100,cycles,log
2.7499831914901733,0.014712043659098166,0.050365447998046875,0.001996056113918961,MinMaxScaler(),RandomForestRegressor(),10,50,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 50}",-0.3970471802892441,-0.39162619576763863,-0.39366465090902375,-0.39625940038857,-0.3946493568386191,0.0021477282278012707,105,0.8852944123562406,0.8902856949088932,0.8719427077922721,0.8894562033188125,0.8842447545940546,0.007350073037548448,105,cycles,log
2.7296022176742554,0.0189587693330285,0.048252880573272705,0.002181380658790081,MinMaxScaler(),RandomForestRegressor(),10,70,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 70}",-0.41637837165080155,-0.4190214419475613,-0.4206194313630764,-0.4171854217626918,-0.4183011666810328,0.0016458413537359196,116,0.8724572064698741,0.8731843207585183,0.8556433062838169,0.8743480295595654,0.8689082157679436,0.007688137072828493,115,cycles,log
5.474423587322235,0.02914259010655288,0.08316540718078613,0.004027647901452912,MinMaxScaler(),RandomForestRegressor(),15,2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 2}",-0.33310830421527765,-0.3329579091554831,-0.3379553821293124,-0.32639336800388496,-0.33260374087598954,0.004110620836576658,36,0.93315903861461,0.9407468120872248,0.9252699259791843,0.9426218940810598,0.9354494176905197,0.006862483019643972,22,cycles,log
4.454941093921661,0.015422624231111005,0.07650429010391235,0.002624241731640212,MinMaxScaler(),RandomForestRegressor(),15,4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 4}",-0.3358798831988524,-0.33212434439713956,-0.3360740063357262,-0.328743311751725,-0.33320538642086084,0.0030191337930540888,41,0.9335354272198758,0.9418416346336554,0.9259284584109072,0.9425598315124079,0.9359663379442116,0.006794512879847552,17,cycles,log
4.107032895088196,0.011507547886986809,0.06974905729293823,0.00228544257218662,MinMaxScaler(),RandomForestRegressor(),15,7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 7}",-0.33499772527854543,-0.33380319850598833,-0.33720605342044657,-0.32740548677920456,-0.3333531159960462,0.0036444044113960426,43,0.9321576813079631,0.9402490619479109,0.9249231624741004,0.9401387090864426,0.9343671537041043,0.00636353743490321,31,cycles,log
4.148619294166565,0.04523437667780036,0.0842084288597107,0.006168977983915947,MinMaxScaler(),RandomForestRegressor(),15,10,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 10}",-0.3376477774133724,-0.3361033825814359,-0.3385249582443544,-0.3299223984464861,-0.3355496291714122,0.0033625577172816386,54,0.9288490799826352,0.9386893222116869,0.9242808181742147,0.9398509726250823,0.9329175482484047,0.00656755831101485,38,cycles,log
4.249475538730621,0.016910871725547314,0.06503546237945557,0.005445156972746365,MinMaxScaler(),RandomForestRegressor(),15,15,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 15}",-0.3464244829026223,-0.3385987963885168,-0.34457738304875174,-0.33648972584705766,-0.3415225970467371,0.00409995747733449,62,0.9249895838418706,0.9350518709603597,0.9178710382208987,0.9343927227452349,0.928076303942091,0.007110396809256072,51,cycles,log
3.53193199634552,0.012215067974732428,0.06081974506378174,0.002903896004681313,MinMaxScaler(),RandomForestRegressor(),15,20,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 20}",-0.35202869700701983,-0.34477999694250017,-0.349287256473224,-0.34137763393884474,-0.34686839609039716,0.004092354796066792,71,0.9214803422607727,0.9306481112898701,0.9164267543317869,0.9316560278490511,0.9250528089328702,0.0063655566258061114,65,cycles,log
3.3087276816368103,0.020669561803430617,0.056668102741241455,0.003137596111769381,MinMaxScaler(),RandomForestRegressor(),15,30,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 30}",-0.36402870550726163,-0.35635273306170623,-0.3623746424393412,-0.35739433726242054,-0.3600376045676824,0.003238663798007564,83,0.9141038899509175,0.9237054871186506,0.9092481996796269,0.9216890120416785,0.9171866471977184,0.005815687928849529,74,cycles,log
3.1613188982009888,0.03279696840966626,0.053957581520080566,0.0023865582731886024,MinMaxScaler(),RandomForestRegressor(),15,40,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 40}",-0.37776450926471944,-0.3691237094918919,-0.37611534767696647,-0.3710925540539557,-0.3735240301218834,0.0035345256947624283,90,0.9082100260353285,0.9157976318928817,0.897056735387366,0.9118714805912934,0.9082339684767173,0.0069887697671139,82,cycles,log
3.7051360607147217,0.041038665311798415,0.0606917142868042,0.009517342916386728,MinMaxScaler(),RandomForestRegressor(),15,50,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 50}",-0.3834868225108586,-0.38182180767940294,-0.38740251292885236,-0.38701281959026346,-0.3849309906773444,0.002355582437007035,98,0.9007523454370847,0.9076925559341934,0.8899394790531465,0.9031842694411344,0.9003921624663898,0.006528398127661882,94,cycles,log
2.7730080485343933,0.004535303558491234,0.05038785934448242,0.001168332474166766,MinMaxScaler(),RandomForestRegressor(),15,70,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 70}",-0.41010232554256815,-0.41086929861183924,-0.4132216304972851,-0.4061448603743553,-0.41008452875651197,0.002548459080736385,111,0.8840008907769533,0.8878347999645578,0.8747379571901535,0.8872875500119406,0.8834652994859014,0.005247749400814298,107,cycles,log
5.298961341381073,0.02736659210885662,0.09885013103485107,0.008859446609910816,MinMaxScaler(),RandomForestRegressor(),20,2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 2}",-0.33496527053734215,-0.33162863772366014,-0.33619142583140826,-0.32497147881612437,-0.3319392032271337,0.004355574440930233,30,0.9353951815730688,0.9423811957327296,0.9258414813859772,0.9440632332954406,0.936920272996804,0.007174766309130297,13,cycles,log
5.200198173522949,0.0682990056955714,0.1080426573753357,0.010317320044478462,MinMaxScaler(),RandomForestRegressor(),20,4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 4}",-0.33558816077987064,-0.334107572053998,-0.3353688142819298,-0.3269487939055783,-0.3330033352553442,0.0035409611647470073,39,0.9343023984701488,0.9421365429468067,0.9264139450254214,0.9435431720763384,0.9365990146296789,0.006853751365762654,14,cycles,log
4.859569251537323,0.04430896033586527,0.07421618700027466,0.0012311340099788101,MinMaxScaler(),RandomForestRegressor(),20,7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 7}",-0.3350870981182656,-0.33066436189692827,-0.334832846258585,-0.3288864228445831,-0.3323676822795905,0.00266892878917693,35,0.9323827872511682,0.9412948519630358,0.9249002524036564,0.9418567915695119,0.935108670796843,0.006990139815812247,27,cycles,log
4.109921097755432,0.010455662507917884,0.06978076696395874,0.0024903935752538663,MinMaxScaler(),RandomForestRegressor(),20,10,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 10}",-0.3389376797992702,-0.3319948623194482,-0.3384973059329254,-0.32878014793638943,-0.33455249899700834,0.004320094170605955,50,0.9301235083678552,0.9391731626944178,0.9238279100663688,0.9419015306362241,0.9337565279412164,0.007201688778967754,35,cycles,log
3.8295385241508484,0.015070673716732541,0.06337320804595947,0.002724918084314226,MinMaxScaler(),RandomForestRegressor(),20,15,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 15}",-0.3416124475841523,-0.3374560238764622,-0.3454126075704529,-0.33530414734359826,-0.3399463065936664,0.003886117042871767,58,0.9270036800230324,0.9369671058802936,0.9196586515019669,0.9364864015994644,0.9300289597511893,0.007185611274452357,47,cycles,log
4.196284890174866,0.11285279324066307,0.09074592590332031,0.007414489473190617,MinMaxScaler(),RandomForestRegressor(),20,20,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 20}",-0.3473492687205445,-0.3407677481048613,-0.3488105415614259,-0.34394351051799826,-0.3452177672262075,0.003117600294414262,65,0.9241886544847236,0.9319994324377521,0.9165490406665842,0.9316486889150666,0.9260964541260317,0.006333744298166479,61,cycles,log
3.5608271956443787,0.07764135513425566,0.05650264024734497,0.0011198994540293776,MinMaxScaler(),RandomForestRegressor(),20,30,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 30}",-0.3658383225820971,-0.3529470913928037,-0.36155281781191395,-0.35610510254664696,-0.3591108335833655,0.004956019876305439,80,0.9148584407370526,0.9264710881515816,0.9074325892134032,0.9224630231654875,0.9178062853168812,0.007298413767199938,71,cycles,log
3.1518754363059998,0.008179325756483488,0.05469626188278198,0.0036134161370307604,MinMaxScaler(),RandomForestRegressor(),20,40,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 40}",-0.3764445568134163,-0.36596915300015853,-0.37278447952879745,-0.3726078034806072,-0.3719514982057449,0.0037782477522371027,88,0.9095131859959807,0.9184480407628584,0.8978543293829919,0.9109338265959727,0.9091873456844509,0.007371466938596799,77,cycles,log
2.992549419403076,0.01935998061724601,0.051862239837646484,0.0011140339827538583,MinMaxScaler(),RandomForestRegressor(),20,50,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 50}",-0.389045409030952,-0.3786676200696042,-0.3863075009903878,-0.3857474527885468,-0.3849419957198727,0.0038314212877046975,99,0.8992070837930559,0.9079431782134947,0.889889173250776,0.9013495342405871,0.8995972423744785,0.006463822430308724,97,cycles,log
2.761869430541992,0.008123411669927031,0.05096036195755005,0.0033785368855641946,MinMaxScaler(),RandomForestRegressor(),20,70,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 70}",-0.4097778028648127,-0.4069664311694216,-0.4126464216779728,-0.4068023467019847,-0.409048250603548,0.0023904569685578568,108,0.8833245169145818,0.8900247861467306,0.8734614282982833,0.8879141640977356,0.8836812238643329,0.006378283991601225,106,cycles,log
6.168171405792236,0.020009063462300317,0.09757286310195923,0.007013203368796105,MinMaxScaler(),RandomForestRegressor(),30,2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 2}",-0.3326244780201726,-0.332325556200095,-0.33490295315755586,-0.32778586472332566,-0.33190971302528727,0.0025811540951172665,28,0.9342495286028262,0.9428272148689273,0.9283408271473568,0.9423092049181689,0.9369316938843198,0.006013979433133773,12,cycles,log
6.239817440509796,0.07632709249724519,0.11385232210159302,0.004227142283430129,MinMaxScaler(),RandomForestRegressor(),30,4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 4}",-0.33626608200558805,-0.3319375234273111,-0.3348402414332483,-0.3294176532261454,-0.3331153750230732,0.002643983712683024,40,0.9341179287747595,0.9415491436178773,0.925643617363647,0.9426730745842642,0.935995941085137,0.0068212848277882125,16,cycles,log
5.661394834518433,0.012799661474052329,0.1033334732055664,0.003140715937061453,MinMaxScaler(),RandomForestRegressor(),30,7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 7}",-0.3375012641893906,-0.3334026057469489,-0.3371543471303944,-0.32693600286354474,-0.3337485549825696,0.0042489055588822095,46,0.9337686408608581,0.940795764156194,0.9248081144841224,0.94130074456334,0.9351683160161286,0.006681461643604736,25,cycles,log
4.410858690738678,0.06590078617823694,0.06775587797164917,0.0013166008164271351,MinMaxScaler(),RandomForestRegressor(),30,10,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 10}",-0.338598367339311,-0.3331514184343757,-0.3388060557965704,-0.33260645320153354,-0.3357905736929477,0.002918929652309165,55,0.9309041770868974,0.9401804009769174,0.9240888836790189,0.9398592077703012,0.9337581673782837,0.00671021769580994,34,cycles,log
3.8252009749412537,0.013497363871379498,0.06448096036911011,0.0020274314917184443,MinMaxScaler(),RandomForestRegressor(),30,15,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 15}",-0.34387976131523196,-0.3382465413197316,-0.34300496248808837,-0.33658938792701637,-0.34043016326251707,0.0030841967245987117,60,0.9273763935050672,0.9365045997365778,0.92139436421989,0.9350526993091961,0.9300820141926828,0.006098216152105416,46,cycles,log
3.6021628379821777,0.010832829277336106,0.06314694881439209,0.0037187126167931043,MinMaxScaler(),RandomForestRegressor(),30,20,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 20}",-0.34922967324933796,-0.34045941624708254,-0.34957868393309444,-0.3442483627400919,-0.34587903404240167,0.0037731133812899816,69,0.9243486807997346,0.9328461025433564,0.9171333873977976,0.9320890786527977,0.9266043123484216,0.006399783186854611,57,cycles,log
3.780725061893463,0.06970195433178099,0.07630264759063721,0.010360433303978437,MinMaxScaler(),RandomForestRegressor(),30,30,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 30}",-0.36255441879109346,-0.35429080192178714,-0.36184551463773246,-0.35555917457369124,-0.35856247748107606,0.0036735871036339403,78,0.9159844325630646,0.9233401568009431,0.9076491322205464,0.9217904053714276,0.9171910317389955,0.006153651453196694,73,cycles,log
3.4863070249557495,0.04773520728042573,0.05465453863143921,0.0026771944344211717,MinMaxScaler(),RandomForestRegressor(),30,40,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 40}",-0.37830950618689296,-0.36623514708152555,-0.3790804638739902,-0.37287388111798914,-0.37412474956509945,0.005144943914071872,92,0.9080322740982041,0.9189467444338575,0.8947477422010048,0.9143799870578659,0.909026686947733,0.009109644375503743,79,cycles,log
3.0330727100372314,0.025162316081885752,0.052465736865997314,0.0018182253332904713,MinMaxScaler(),RandomForestRegressor(),30,50,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 50}",-0.3862240249637712,-0.3776390945096374,-0.3876304309918865,-0.381025413828752,-0.3831297410735117,0.0040126735282509105,96,0.9004710593721164,0.9081860235036225,0.8888154642269732,0.9054163784370258,0.9007222313849345,0.007409072156342789,93,cycles,log
2.7753601670265198,0.012215349441262851,0.05173063278198242,0.003716662719907123,MinMaxScaler(),RandomForestRegressor(),30,70,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 70}",-0.41194419925970466,-0.4067598402761456,-0.4142266422780603,-0.40752917572428465,-0.4101149643845488,0.00309011149098283,113,0.8820614370494104,0.8886505826601401,0.8711831660133809,0.8885006727927147,0.8825989646289114,0.007107419256939679,109,cycles,log
5.772415220737457,0.08334353978603681,0.13370251655578613,0.015207311500372408,MinMaxScaler(),RandomForestRegressor(),40,2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 40, 'regressor__min_samples_split': 2}",-0.33528690844888603,-0.3315888160200012,-0.3352026493424022,-0.3267102926762336,-0.33219716662188076,0.003501974696193842,34,0.9347954947293688,0.9431287889201205,0.928026636991881,0.9448220442674808,0.9376932412272128,0.006749170017807936,2,cycles,log
5.212475538253784,0.06909773888018907,0.0849573016166687,0.00530486147937779,MinMaxScaler(),RandomForestRegressor(),40,4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 40, 'regressor__min_samples_split': 4}",-0.33526709631186,-0.33516347214657544,-0.3349381167579815,-0.330072652560539,-0.333860334444239,0.002190051117632214,47,0.9342550829098928,0.9405968096190117,0.9272301075097731,0.9412286102522369,0.9358276525727287,0.005663611022174237,18,cycles,log
