mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessing,param_regressor,param_regressor__max_depth,param_regressor__min_samples_split,param_regressor__activation,param_regressor__alpha,param_regressor__hidden_layer_sizes,param_regressor__max_iter,params,split0_test_RMSLE,split1_test_RMSLE,split2_test_RMSLE,split3_test_RMSLE,mean_test_RMSLE,std_test_RMSLE,rank_test_RMSLE,split0_test_R-squared,split1_test_R-squared,split2_test_R-squared,split3_test_R-squared,mean_test_R-squared,std_test_R-squared,rank_test_R-squared,features_transform,target_transform
4.4989060163497925,0.03498503404099845,0.09121263027191162,0.007692076748199171,MinMaxScaler(),RandomForestRegressor(),15,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 2}",-0.3360357742422335,-0.33737359622925583,-0.33924666124568953,-0.3337914018878539,-0.3366118584012582,0.001988044167637502,30,0.9385020914661844,0.9455507917099497,0.9325288068192723,0.9467268082425377,0.940827124559486,0.00573121180709041,30,"[0,1]",sqrt
3.6620439887046814,0.012086624252611452,0.08060228824615479,0.006185066371642102,MinMaxScaler(),RandomForestRegressor(),15,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 4}",-0.33590800772176993,-0.33709196162968946,-0.3399971229952969,-0.3332093347785523,-0.3365516067813272,0.002436625085690889,29,0.9395803663318504,0.9442389340096226,0.9328517350199129,0.9470256406215188,0.9409241689957262,0.00536622816769396,29,"[0,1]",sqrt
3.381570875644684,0.007489447996582549,0.0728335976600647,0.0028998761723376667,MinMaxScaler(),RandomForestRegressor(),15,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 7}",-0.33830631850311643,-0.3371933703005667,-0.34243963806400846,-0.33442368917944576,-0.33809075401178434,0.0028814893093392557,42,0.9374361055666477,0.9445662107368882,0.9316617579307742,0.9454792288300004,0.9397858257660776,0.005630021805589579,38,"[0,1]",sqrt
3.2419610023498535,0.013672845496186083,0.09471046924591064,0.011742962889509889,MinMaxScaler(),RandomForestRegressor(),15,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 10}",-0.3420562706103839,-0.33935440121592503,-0.3442685305910959,-0.3383748316627969,-0.3410135085200504,0.0023128864035895386,52,0.93578190816599,0.9429484155044254,0.9299102517130632,0.9441993003986558,0.9382099689455337,0.0057685733144114,45,"[0,1]",sqrt
3.7259292602539062,0.047681709299487854,0.06792247295379639,0.006748701403399747,MinMaxScaler(),RandomForestRegressor(),15,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 15}",-0.34671495264498664,-0.34149821496098387,-0.35011902513743587,-0.341307763424601,-0.3449099890420019,0.0037083750629554476,59,0.9331058421826827,0.9402543233380228,0.9250528002991709,0.9426565796734196,0.9352673863733241,0.006864396547957355,57,"[0,1]",sqrt
2.9120696783065796,0.0087355125382614,0.06375080347061157,0.0010882823651877566,MinMaxScaler(),RandomForestRegressor(),15,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 20}",-0.3541420535198527,-0.3486515919925485,-0.3572551441567168,-0.35097162048687447,-0.3527551025389981,0.0032478306074810756,75,0.9305754569318809,0.9362545930326689,0.922334961516365,0.9369391577661487,0.9315260423117658,0.005853216841931213,67,"[0,1]",sqrt
2.655807375907898,0.023358227928078085,0.06281799077987671,0.004511581503175101,MinMaxScaler(),RandomForestRegressor(),15,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 30}",-0.37714516702141415,-0.3611182979038541,-0.37291823898697846,-0.36432766983338777,-0.3688773434364086,0.006434051234519121,90,0.9218862835145996,0.9305172456673216,0.9132633618330325,0.9286734207811445,0.9235850779490246,0.00677070727770279,81,"[0,1]",sqrt
2.517829954624176,0.019824526470077774,0.056599438190460205,0.003272364935166661,MinMaxScaler(),RandomForestRegressor(),15,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 40}",-0.39250931162648894,-0.37598882710744136,-0.3850921643140924,-0.3778260999502074,-0.3828541007495575,0.006531554176004243,98,0.913358723566014,0.9217864033974901,0.9041896636699731,0.9211045666334243,0.9151098393167254,0.007120918235284771,96,"[0,1]",sqrt
2.3675984740257263,0.014807915024379226,0.06211131811141968,0.007254159996561378,MinMaxScaler(),RandomForestRegressor(),15,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 50}",-0.406499013179986,-0.3935308930098017,-0.40438603400815937,-0.3930976361799305,-0.3993783940944694,0.0061118913312991135,104,0.9074056534498383,0.9134203815793985,0.8935459612463323,0.9146322626172942,0.9072510647232158,0.008372519211832396,101,"[0,1]",sqrt
2.6163036227226257,0.012383506971573156,0.06819188594818115,0.009245591772788032,MinMaxScaler(),RandomForestRegressor(),15,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 70}",-0.4286041581787498,-0.4275251980919465,-0.43122121794264934,-0.420402129384688,-0.42693817589950844,0.004005759765524195,113,0.8926601972576149,0.8966765976052058,0.8744650848159423,0.8967694592982931,0.890142834744264,0.00920232534392393,114,"[0,1]",sqrt
4.781542956829071,0.035208923246746134,0.10678237676620483,0.00998190904229563,MinMaxScaler(),RandomForestRegressor(),20,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 2}",-0.3382204997741987,-0.33658015103930167,-0.34071995185780973,-0.33311306919520245,-0.33715841796662815,0.002761873492111941,33,0.9394743297245349,0.9464108857782467,0.93418794592679,0.9478889173691535,0.9419905196996813,0.005512306704280093,20,"[0,1]",sqrt
3.9478824734687805,0.005880211926492456,0.08733612298965454,0.004885266824376918,MinMaxScaler(),RandomForestRegressor(),20,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 4}",-0.33718001317202206,-0.3351194044783952,-0.340364759734804,-0.3325885994442666,-0.336313194207372,0.00284887251412357,26,0.9395057565508568,0.9465467599896094,0.9331080018187898,0.9489633481814878,0.9420309666351859,0.006213821099130572,19,"[0,1]",sqrt
3.549281895160675,0.002016059838418168,0.0817837119102478,0.007902205821669783,MinMaxScaler(),RandomForestRegressor(),20,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 7}",-0.33900870621205215,-0.3368433737853804,-0.3403309750137907,-0.3353130790661965,-0.33787403351935497,0.0019329246509513518,39,0.9373115857441603,0.9447824747461104,0.9312906814922219,0.9477204216916768,0.9402762909185423,0.006427507860530968,34,"[0,1]",sqrt
3.9909969568252563,0.047301652155722906,0.10781043767929077,0.013419635237681466,MinMaxScaler(),RandomForestRegressor(),20,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 10}",-0.3418009914614305,-0.33961535459608627,-0.34337566198913105,-0.33900040233210926,-0.34094810259468933,0.0017457246040819433,51,0.935557814284823,0.9440945103395588,0.9293867931468063,0.9444299159532767,0.9383672584311161,0.006286870520927053,44,"[0,1]",sqrt
3.2604790329933167,0.039106835239181445,0.06596726179122925,0.003008233000405274,MinMaxScaler(),RandomForestRegressor(),20,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 15}",-0.3459315839647106,-0.34142676513720344,-0.34921806078600415,-0.3405155263317157,-0.3442729840549084,0.003515116932845275,56,0.9347619771149832,0.9405557257915658,0.9274016719467734,0.9431305934172923,0.9364624920676536,0.00604583224822748,53,"[0,1]",sqrt
3.569183051586151,0.02692713898856189,0.08414250612258911,0.01073574504968736,MinMaxScaler(),RandomForestRegressor(),20,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 20}",-0.3532061497570807,-0.3472641369268465,-0.35827464261503994,-0.3494948360921958,-0.35205994134779073,0.004168807100805491,72,0.9321946844280319,0.9365290726022764,0.9227289375044986,0.9396883865952562,0.9327852702825158,0.00638646403008753,62,"[0,1]",sqrt
3.391297221183777,0.009301339677734952,0.07779067754745483,0.007504776411663219,MinMaxScaler(),RandomForestRegressor(),20,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 30}",-0.3765187389521372,-0.360367396706645,-0.37360257135640135,-0.36428313288848174,-0.36869295997591633,0.0065975123945272015,89,0.9228919576275267,0.9284110439149242,0.9136835280609299,0.9295143301302016,0.9236252149333957,0.006264196696074795,80,"[0,1]",sqrt
3.2656508088111877,0.020832398145666377,0.09776455163955688,0.013281897309755389,MinMaxScaler(),RandomForestRegressor(),20,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 40}",-0.3893205287023686,-0.37498422853211527,-0.3862413922760507,-0.37573801726845113,-0.3815710416947464,0.006310249698521501,94,0.9162498271403343,0.9229854827939556,0.9044039832427437,0.9207459277473803,0.9160963052311035,0.007173104618860453,92,"[0,1]",sqrt
3.7461794018745422,0.037248020866299705,0.07820481061935425,0.011171443828327446,MinMaxScaler(),RandomForestRegressor(),20,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 50}",-0.4040915494596429,-0.39373315544501847,-0.4031168269304931,-0.39557363222866004,-0.3991287910159536,0.0045355660904477305,103,0.9072661567592754,0.9130803009745272,0.8948069078657023,0.9107205899729651,0.9064684888931175,0.00704317344449198,103,"[0,1]",sqrt
2.887771785259247,0.036959667508010094,0.07758307456970215,0.010293693445802915,MinMaxScaler(),RandomForestRegressor(),20,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 70}",-0.42778755471999935,-0.4241019491488879,-0.43046835871286604,-0.4196605452498873,-0.4255046019579102,0.004061132482003825,108,0.8921303115898402,0.898995053137157,0.875808204355642,0.8962111408393116,0.8907861774804877,0.008985575140520573,113,"[0,1]",sqrt
5.3520636558532715,0.043745527901528594,0.11150121688842773,0.01473583905363009,MinMaxScaler(),RandomForestRegressor(),30,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 2}",-0.33742399162982334,-0.3374666313259524,-0.3376154462943727,-0.3352066162387215,-0.3369281713722175,0.0009964782669379124,31,0.9404771552167405,0.9469307383957166,0.9334550558968173,0.9480642577387717,0.9422318018120115,0.005835400600846873,16,"[0,1]",sqrt
4.291024088859558,0.041455382162730155,0.11238795518875122,0.010853984311880917,MinMaxScaler(),RandomForestRegressor(),30,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 4}",-0.33598536079148245,-0.33695027053794796,-0.3392167507240967,-0.3329374819765491,-0.33627246600751903,0.0022545941633497256,24,0.9396845427766086,0.9464184437264471,0.932850395030051,0.9489070090991836,0.9419650976580727,0.006251023120769272,22,"[0,1]",sqrt
4.018259823322296,0.03716091047070007,0.08770686388015747,0.011794058429164565,MinMaxScaler(),RandomForestRegressor(),30,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 7}",-0.33839799671921267,-0.3375357904402969,-0.342173574119069,-0.33410740050226523,-0.338053690445211,0.0028693820338760953,41,0.9393195649906686,0.9460032701739377,0.9322125358436314,0.9475688966596788,0.9412760669169792,0.006081152277907579,28,"[0,1]",sqrt
3.377813458442688,0.016742352240999122,0.07167792320251465,0.0013919945672048102,MinMaxScaler(),RandomForestRegressor(),30,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 10}",-0.3415473247213563,-0.33803218187834666,-0.3439322040394011,-0.3384854580110602,-0.34049929216254105,0.002399240366380155,49,0.9369087707474624,0.9450708362745208,0.9310537997236946,0.9451314313370939,0.939541209520693,0.005932815751188569,39,"[0,1]",sqrt
3.095913290977478,0.018418222758543313,0.068753182888031,0.004073781236455064,MinMaxScaler(),RandomForestRegressor(),30,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 15}",-0.3497956593930818,-0.3422979163902484,-0.34783630838334234,-0.3414878858156369,-0.3453544424955774,0.003541774915465417,61,0.933193834792192,0.9411509730348411,0.9270960230032416,0.9435650410692681,0.9362514679748857,0.006531936821267408,54,"[0,1]",sqrt
2.934395730495453,0.02712458769934414,0.06102496385574341,0.001752954961523561,MinMaxScaler(),RandomForestRegressor(),30,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 20}",-0.35633999746325723,-0.3462296497709583,-0.3547759642855689,-0.34872320380394173,-0.35151720383093155,0.0041726347254662675,70,0.9306650060836362,0.9385441009796929,0.9241524519909362,0.9389606850308041,0.9330805610212674,0.006123156125705058,60,"[0,1]",sqrt
3.3159400820732117,0.019111128283327363,0.07660537958145142,0.007832347412758142,MinMaxScaler(),RandomForestRegressor(),30,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 30}",-0.3728186300628285,-0.3597197589856969,-0.3728575975014497,-0.3622605562917877,-0.36691413571044074,0.005991716145684164,84,0.9237944433679719,0.9308148476811157,0.9125011905927407,0.9304095971414296,0.9243800196958145,0.007402909831087495,76,"[0,1]",sqrt
2.6217554211616516,0.03329160317938264,0.05478525161743164,0.002154520426965791,MinMaxScaler(),RandomForestRegressor(),30,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 40}",-0.38811603386468946,-0.37690264658404493,-0.3869707466838138,-0.3752775538820304,-0.3818167452536447,0.00576962211233502,97,0.9155146362537065,0.9215955940641332,0.9051013360786899,0.9225905785495023,0.916200536236508,0.006957046655280409,90,"[0,1]",sqrt
2.3971270322799683,0.01225416931199688,0.05525696277618408,0.00687046707952785,MinMaxScaler(),RandomForestRegressor(),30,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 50}",-0.40262275911613754,-0.39314995187480645,-0.40431022345381,-0.39219431342725564,-0.39806931196800244,0.005440555318275216,100,0.9093238136655213,0.9140140098695809,0.8971346541348586,0.9135473199172329,0.9085049493967985,0.006814128718926648,99,"[0,1]",sqrt
2.229649305343628,0.0295411428710022,0.04896336793899536,0.0014469542479460728,MinMaxScaler(),RandomForestRegressor(),30,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 70}",-0.4295581392365026,-0.423534130259035,-0.4325112635865311,-0.41897986081029887,-0.4261458484730919,0.00525201601847796,110,0.891443740049013,0.8992830567374958,0.8769401691666366,0.8955893090431633,0.8908140687490771,0.008476559635014785,112,"[0,1]",sqrt
