mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessing,param_regressor,param_regressor__alpha,param_regressor__C,param_regressor__gamma,param_regressor__kernel,param_regressor__max_iter,param_regressor__degree,param_regressor__activation,param_regressor__hidden_layer_sizes,params,split0_test_RMSLE,split1_test_RMSLE,split2_test_RMSLE,split3_test_RMSLE,mean_test_RMSLE,std_test_RMSLE,rank_test_RMSLE,split0_test_R-squared,split1_test_R-squared,split2_test_R-squared,split3_test_R-squared,mean_test_R-squared,std_test_R-squared,rank_test_R-squared,features_transform,target_transform
0.14449679851531982,0.011192968737074155,0.03125166893005371,0.00831795687133423,MinMaxScaler(),Ridge(),3,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 3}",-0.73879919331837,-0.7174235173122394,-0.7143556879634086,-0.7143527820359388,-0.7212327951574893,0.010219076841384529,230,0.7294787088070065,0.7361913976440652,0.7269803839103866,0.7491117305435075,0.7354405552262415,0.008581708896134672,235,binned,sqrt
0.14199960231781006,0.011242867143683586,0.03649938106536865,0.008789985241055108,MinMaxScaler(),Ridge(),7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 7}",-0.7367243772284635,-0.7170368872460082,-0.7131745056048595,-0.7128598439086818,-0.7199489034970034,0.009823996007338685,225,0.7280932864891816,0.7346163529752183,0.72554760965934,0.7471081110945041,0.733841340054561,0.008343169998755633,242,binned,sqrt
0.1370006799697876,0.011378169756671934,0.026746511459350586,0.00481116171648882,MinMaxScaler(),Ridge(),10,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 10}",-0.7355181299461331,-0.7170219074101333,-0.7126753961833617,-0.7120591062849078,-0.719318634956134,0.009546360213086247,222,0.7269714724354792,0.7333571711252802,0.7244048384279174,0.7455510720064717,0.7325711384987872,0.00817222794013168,245,binned,sqrt
0.14975005388259888,0.01380642665782268,0.027758657932281494,0.0037674631094031076,MinMaxScaler(),Ridge(),20,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 20}",-0.7330683504069182,-0.7183786835989305,-0.7131578941695103,-0.7110818829850091,-0.718921702790092,0.008589336019557726,221,0.722839441385094,0.7288053048610305,0.7202381659359982,0.7400740356568027,0.7279892369597314,0.0076372086334566425,248,binned,sqrt
0.1429949402809143,0.01593917784992108,0.027002036571502686,0.005248358453733193,MinMaxScaler(),Ridge(),60,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 60}",-0.7410133180124079,-0.7374571248025243,-0.7358345306014734,-0.7252280517180293,-0.7348832562836087,0.005880696259427279,247,0.7026700108637733,0.7073309238733896,0.7001040798089091,0.7156223830108197,0.7064318493892229,0.005904793394583805,258,binned,sqrt
0.13673967123031616,0.017132648262397982,0.04100149869918823,0.008605403218933012,MinMaxScaler(),Ridge(),100,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 100}",-0.7686100497886464,-0.7678041314274797,-0.77156193777387,-0.7529648130671437,-0.7652352330142851,0.007221132634704636,253,0.6799671431137296,0.6836312561238003,0.6775453887573093,0.6898580296030189,0.6827504543994645,0.0046403924134769525,263,binned,sqrt
0.9289971590042114,0.09389319054913253,0.03300124406814575,0.009720345606254096,StandardScaler(),Lasso(),0.001,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.001}",-0.7403140501675649,-0.7178564323031342,-0.7154528095188757,-0.7155307929742056,-0.7222885212409451,0.010451757645384337,237,0.7302747747387965,0.737091370525124,0.7277975046754666,0.7503406782393107,0.7363760820446745,0.008751278835258287,226,binned,sqrt
0.4277452230453491,0.01895269958849149,0.030503273010253906,0.005500274178205197,StandardScaler(),Lasso(),0.003,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.003}",-0.7395750586292583,-0.7174696325186612,-0.7150155488041413,-0.7149553034951125,-0.7217538858617933,0.010338942571837852,233,0.7300176745256861,0.7367922324461589,0.7275108581305579,0.7498702295878502,0.7360477486725633,0.008672593745322608,231,binned,sqrt
0.369648814201355,0.031058327850380943,0.027249515056610107,0.007979573561474978,StandardScaler(),Lasso(),0.006,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.006}",-0.7385297030993879,-0.7169070461242653,-0.7143811937363149,-0.7141242557807941,-0.7209855496851905,0.010187325236038785,229,0.7296122059735781,0.7363296659566336,0.7270620067108919,0.7491505644277122,0.7355386107672041,0.008556958292435819,234,binned,sqrt
0.36988669633865356,0.044799116484434756,0.02449631690979004,0.002061288739422098,StandardScaler(),Lasso(),0.01,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.01}",-0.7371711649349448,-0.7162054297213711,-0.7136019559507267,-0.713051601454347,-0.7200075380153474,0.009980764644323412,226,0.7290646046919662,0.7356792340068501,0.7264393911702336,0.7481672894099094,0.7348376298197398,0.00840009455210962,237,binned,sqrt
0.30325257778167725,0.015900999337320317,0.03999418020248413,0.010501856621505207,StandardScaler(),Lasso(),0.2,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.2}",-0.7217219978422004,-0.7175158447707727,-0.727715259945352,-0.7142243491638388,-0.7202943629305409,0.0050416536036685475,227,0.6809284537680587,0.6852533377858642,0.6750850401205544,0.6867156301254433,0.6819956154499801,0.004521785565275494,264,binned,sqrt
0.2757468819618225,0.02379243674352478,0.028250455856323242,0.0022777222654720357,StandardScaler(),Lasso(),0.4,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.4}",-0.7927394546404776,-0.7840966073729838,-0.8052712368193088,-0.7854122467385811,-0.7918798863928378,0.008403524838053195,259,0.6111682357431849,0.6161003817484969,0.6043583453377158,0.6112811872722146,0.610727037525403,0.004181351639441176,283,binned,sqrt
0.25624531507492065,0.014188214542260952,0.03050154447555542,0.006689455998960153,StandardScaler(),Lasso(),0.7,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.7}",-0.9678553736314093,-0.9557056430106263,-0.9844170745774177,-0.9656041005227001,-0.9683955479355384,0.010317545370353821,299,0.4765967259248127,0.48589000970112983,0.4735168282405572,0.4725017323050852,0.47712632404289623,0.005279629939009463,298,binned,sqrt
0.23925012350082397,0.010284518607550704,0.025743722915649414,0.0026705898014407477,StandardScaler(),Lasso(),1,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 1}",-1.1304781383744753,-1.1141740165731013,-1.146408012661871,-1.1243567368383791,-1.1288542261119567,0.011688760361421515,319,0.34215819316662077,0.3523277729505432,0.3431749425853068,0.3410255480352664,0.3446716141844343,0.004485194435707207,311,binned,sqrt
0.14249658584594727,0.008013207245178573,0.029253125190734863,0.006262567508475579,StandardScaler(),Lasso(),5,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 5}",-1.4806720285349637,-1.4635138913888062,-1.4919692684712138,-1.465586033044688,-1.475435305359918,0.011618126806718128,349,-0.07177859616920235,-0.06449214848636564,-0.0520347515670172,-0.05956455126575988,-0.06196751187208627,0.007194878596487746,347,binned,sqrt
0.3117503523826599,0.017339221253852666,0.027248501777648926,0.0017855997210504586,MinMaxScaler(),Lasso(),0.001,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.001}",-0.7392796440646197,-0.7173000947262905,-0.714746412943613,-0.7148416744220775,-0.7215419565391502,0.010291891755136708,232,0.7298857414872777,0.7365369848286594,0.7273283253730535,0.7495397701696167,0.7358227054646518,0.008603343732805586,233,binned,sqrt
0.26949942111968994,0.012621944584699809,0.025751471519470215,0.0004277546092383405,MinMaxScaler(),Lasso(),0.003,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.003}",-0.7366536811285019,-0.7159739037745613,-0.7131437825701871,-0.7131028878254905,-0.7197185638246852,0.009846517080367153,223,0.7287823510350879,0.7350317949907657,0.7259800223108202,0.7474483582257248,0.7343106316405996,0.00826257941961546,239,binned,sqrt
0.2619956135749817,0.012961425445055309,0.02650284767150879,0.002692852598337853,MinMaxScaler(),Lasso(),0.006,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.006}",-0.7331506416586266,-0.7144757102705307,-0.7114187916893528,-0.7108808664589141,-0.7174815025193562,0.009149884800088532,220,0.7269456524114282,0.7324728607149534,0.7236382688725549,0.7440440287176482,0.7317752026791462,0.007754757679309113,246,binned,sqrt
0.2637510299682617,0.01722197446649214,0.02799910306930542,0.004945825718446882,MinMaxScaler(),Lasso(),0.01,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.01}",-0.7293771634310986,-0.7133199084788375,-0.7102479970366069,-0.7088631115936487,-0.7154520451350479,0.00819986414679574,219,0.7240168158533884,0.7286540981838782,0.7199821828450239,0.7390451339127537,0.7279245576987611,0.0071160243341699785,249,binned,sqrt
0.16875135898590088,0.02577144998439157,0.027254819869995117,0.003110997002247501,MinMaxScaler(),Lasso(),0.2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.2}",-1.1057130454130162,-1.0952056632334608,-1.1262684669750183,-1.0990394110045996,-1.1065566466565238,0.011985628684427343,316,0.38773984352405744,0.38697336761558343,0.380922403448403,0.3847986345879887,0.38510856229400814,0.0026467489899205535,307,binned,sqrt
0.13950425386428833,0.026893913079166224,0.02274608612060547,0.0014757947504877118,MinMaxScaler(),Lasso(),0.4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.4}",-1.4164390376589984,-1.3999872346970728,-1.4254194505851239,-1.4000287828616476,-1.4104686264507105,0.010931866944300166,337,0.05217253801085153,0.05576090397456501,0.07185663965581968,0.06157485934361051,0.06034123524621168,0.0074470365953765005,337,binned,sqrt
0.12899452447891235,0.010317414654795848,0.02525043487548828,0.005066267623426996,MinMaxScaler(),Lasso(),0.7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.7}",-1.477900387499039,-1.459065616997473,-1.4865516191588666,-1.461280410003485,-1.4711995084147158,0.011469622040639683,347,-0.06524969458942298,-0.05216618809618967,-0.0388413223783457,-0.04921721808039203,-0.051368605786087596,0.00941915684317835,345,binned,sqrt
0.1262514591217041,0.014345389372454663,0.025493323802947998,0.003207620521751972,MinMaxScaler(),Lasso(),1,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 1}",-1.4806720285349637,-1.4635138913888062,-1.4919692684712138,-1.465586033044688,-1.475435305359918,0.011618126806718128,349,-0.07177859616920235,-0.06449214848636564,-0.0520347515670172,-0.05956455126575988,-0.06196751187208627,0.007194878596487746,347,binned,sqrt
0.11525183916091919,0.011324948304857299,0.024253427982330322,0.0029509104297675065,MinMaxScaler(),Lasso(),5,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 5}",-1.4806720285349637,-1.4635138913888062,-1.4919692684712138,-1.465586033044688,-1.475435305359918,0.011618126806718128,349,-0.07177859616920235,-0.06449214848636564,-0.0520347515670172,-0.05956455126575988,-0.06196751187208627,0.007194878596487746,347,binned,sqrt
85.8933893442154,0.13496074340224748,7.446752548217773,0.04461949761677599,MinMaxScaler(),SVR(),,0.5,scale,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.5316555960752399,-0.5328330669048011,-0.5364596197562918,-0.5143986409780418,-0.5288367309285936,0.008521789387349628,165,0.8151141441447511,0.8200375254682101,0.8152279399329416,0.8279631412793398,0.8195856877063106,0.005229018866158448,185,binned,sqrt
10.62724107503891,0.05915037767593662,6.480757355690002,0.07006840705344672,MinMaxScaler(),SVR(),,0.5,auto,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 'auto', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.8661712868644377,-0.863756167103838,-0.8778937978235032,-0.8482844742636493,-0.864026431513857,0.01054498119675321,281,0.5635894595424051,0.558199228480103,0.5537404519881957,0.5651978241184865,0.5601817410322976,0.004533050726082741,292,binned,sqrt
10.117494404315948,0.07356756491328112,6.5200035572052,0.08489495151439323,MinMaxScaler(),SVR(),,0.5,0.05,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.05, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.7144633597062059,-0.717896248777549,-0.7244907376644693,-0.6897478689289204,-0.7116495537692862,0.0131483697188427,218,0.6799506465682361,0.681224920019504,0.6746408416840777,0.6890100412927516,0.6812066123911423,0.005137621845703109,265,binned,sqrt
10.063310980796814,0.06145881032125633,6.805750787258148,0.026290972775566256,MinMaxScaler(),SVR(),,0.5,0.1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.6197231779633804,-0.6214480909960192,-0.6281162545341878,-0.5975138875338653,-0.6167003527568632,0.011512186496920701,195,0.7550834247687095,0.7604330294049654,0.7575479321759768,0.7673142603114472,0.7600946616652747,0.004578084306351171,214,binned,sqrt
9.783245742321014,0.1296389583620889,6.881002068519592,0.09441793019901601,MinMaxScaler(),SVR(),,0.5,0.25,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.25, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.5074708719873002,-0.5082916824005574,-0.5130448549204,-0.4943978697438584,-0.505801319763029,0.006919118162955409,148,0.8290133095930712,0.8368475687039421,0.8287633559646689,0.8432167577526148,0.8344602480035742,0.006010396826795314,176,binned,sqrt
9.550167322158813,0.09990449242026657,7.035369575023651,0.016348681189626936,MinMaxScaler(),SVR(),,0.5,0.5,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.5, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.5729913912079955,-0.572008979172209,-0.5776106592470674,-0.5727011689793734,-0.5738280496516613,0.002212860714177841,184,0.789830480968756,0.8036125422528937,0.791102519251012,0.804483497251779,0.7972572599311102,0.006812598582756864,202,binned,sqrt
9.528753519058228,0.04971118583717207,7.194746613502502,0.005132998192270364,MinMaxScaler(),SVR(),,0.5,1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.9530169206238569,-0.9368111197730179,-0.9592984532737899,-0.939117411648348,-0.9470609763297533,0.009399320370000347,296,0.551139568164625,0.5585759000084294,0.5591208882718242,0.5562890907612588,0.5562813618015343,0.003153011167905927,293,binned,sqrt
9.491481304168701,0.1059486717228802,6.852555751800537,0.028031411122283433,MinMaxScaler(),SVR(),,1,scale,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.43418111488018724,-0.43384278623601863,-0.4343645660299671,-0.42183094753886624,-0.4310548536712598,0.005328712728433446,112,0.8828889782103739,0.8877018326508369,0.8838482695765062,0.8984824398070288,0.8882303800611864,0.006187033970916846,135,binned,sqrt
9.687156319618225,0.0876447984031519,6.9993709325790405,0.03443903085743465,MinMaxScaler(),SVR(),,1,auto,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 'auto', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.7447340653654658,-0.7500366775220089,-0.7558141523658075,-0.7218953710586964,-0.7431200665779947,0.012865380026568276,251,0.6570011042488837,0.6573026296214833,0.6508460895592634,0.6657049478436248,0.6577136928183138,0.005284432013574137,269,binned,sqrt
9.545118391513824,0.010066520638327244,7.014997243881226,0.0365810358151073,MinMaxScaler(),SVR(),,1,0.05,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 0.05, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.6447893779468798,-0.6463400779490514,-0.6492080259450129,-0.6183204107100237,-0.6396644731377419,0.012424539729935707,199,0.7472086824178382,0.7518114875338484,0.7515878202891189,0.7613014341101717,0.7529773560877443,0.005144364150552319,217,binned,sqrt
9.71274209022522,0.06960284963275498,6.85775363445282,0.05768475654845872,MinMaxScaler(),SVR(),,1,0.1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 0.1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.5334955410183607,-0.5278669533324374,-0.5357468163928731,-0.5081413145265324,-0.5263126563175509,0.010876703437260195,160,0.8251189808598898,0.8299063948213585,0.8270987811746225,0.8400303058096769,0.8305386156663869,0.00573796104334203,182,binned,sqrt
9.893648326396942,0.09088458994907306,7.285479545593262,0.05243623199703051,MinMaxScaler(),SVR(),,1,0.25,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 0.25, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.41175734428999344,-0.41282780394810736,-0.41157336335881856,-0.40333750482310415,-0.40987400410500585,0.0038041276431435597,94,0.8938421447206066,0.8999658078951451,0.8965087539735233,0.9092892014416006,0.8999014770077189,0.005838655364507741,124,binned,sqrt
11.73906809091568,0.07939301503393942,6.0839924812316895,0.043482830298521014,MinMaxScaler(),SVR(),,1,0.5,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 0.5, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.42990235543379146,-0.4282215103416639,-0.4336690370970364,-0.4346587156674854,-0.43161290463499424,0.0026425451448214387,113,0.8794661462211328,0.8931984970424417,0.8858249728906099,0.8947856177199129,0.8883188084685243,0.006128209918653395,134,binned,sqrt
10.096391022205353,0.038466778442875445,6.234008073806763,0.019915153705325057,MinMaxScaler(),SVR(),,1,1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.6925668624380894,-0.6776375931456952,-0.6842762546845499,-0.6885601657625384,-0.6857602190077183,0.005530580838051408,211,0.7479060394911714,0.7670612841451937,0.7583279112872245,0.7572012250590661,0.757624114995664,0.006785560370860028,216,binned,sqrt
10.147338151931763,0.0357730325840033,5.9739755392074585,0.022589927683779317,MinMaxScaler(),SVR(),,2,scale,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.36945405456801456,-0.37492365619087376,-0.37355346984907367,-0.3655572067796458,-0.3708720968469019,0.0036695978875835532,50,0.9180874813967983,0.9191094338114464,0.920031188754121,0.9311848363437404,0.9221032350765266,0.005288146678419121,80,binned,sqrt
10.513267457485199,0.0677995178752426,6.380417227745056,0.022390762375870888,MinMaxScaler(),SVR(),,2,auto,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__gamma': 'auto', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.693482649094835,-0.6971195705523812,-0.6952622436325616,-0.668641522477078,-0.688626496439214,0.011609767994965716,213,0.7122920558616131,0.7153571952831226,0.7172445151031621,0.7265250587062055,0.7178547062385259,0.005308671804783239,251,binned,sqrt
10.399657189846039,0.07348069700888503,6.223452806472778,0.03453028984347053,MinMaxScaler(),SVR(),,2,0.05,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__gamma': 0.05, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.5822458709158786,-0.5768653490962432,-0.5817176911873941,-0.5536811361620747,-0.5736275118403976,0.011705432582957248,183,0.7975287431762906,0.8011256787775656,0.801154156594436,0.8146835630427506,0.8036230353977607,0.0065537741435792995,196,binned,sqrt
10.287992417812347,0.020605215263494903,6.046276211738586,0.03937749551138914,MinMaxScaler(),SVR(),,2,0.1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__gamma': 0.1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.44805180703909653,-0.4411205278625231,-0.4434725294857772,-0.42807755909261913,-0.440180605870004,0.0074188908130527875,118,0.881128426360912,0.8840173199167836,0.8827838212442778,0.8970806694089436,0.8862525592327293,0.006335083774275405,138,binned,sqrt
10.113053619861603,0.04570424928477064,5.899606347084045,0.01584379283206945,MinMaxScaler(),SVR(),,2,0.25,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__gamma': 0.25, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.3605089067754633,-0.36463075691126945,-0.3639483716459161,-0.35829128195061194,-0.3618448293208152,0.0025786949612256888,35,0.9216181418626986,0.9246948317193338,0.9250195376715917,0.9362431009014225,0.9268939030387617,0.005558559095206512,52,binned,sqrt
