mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessing,param_regressor,param_regressor__alpha,param_regressor__C,param_regressor__gamma,param_regressor__kernel,param_regressor__max_iter,param_regressor__degree,param_regressor__activation,param_regressor__hidden_layer_sizes,params,split0_test_RMSLE,split1_test_RMSLE,split2_test_RMSLE,split3_test_RMSLE,mean_test_RMSLE,std_test_RMSLE,rank_test_RMSLE,split0_test_R-squared,split1_test_R-squared,split2_test_R-squared,split3_test_R-squared,mean_test_R-squared,std_test_R-squared,rank_test_R-squared,features_transform,target_transform
7.8513946533203125,0.13108010377102758,1.4476852416992188,0.14137420364158393,MinMaxScaler(),SVR(),,2,0.05,poly,5000,4,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__degree': 4, 'regressor__gamma': 0.05, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-1.034459801142649,-1.0040937605871176,-1.0407462840432153,-1.011180481674552,-1.0226200818618836,0.015352745606142283,325,0.5689794787760829,0.5807548704260173,0.5728875250268064,0.586469917202024,0.5772729478577326,0.00679561609984066,238,binned,log
7.31721556186676,0.34989646747077185,1.0220399498939514,0.045048684925394836,MinMaxScaler(),SVR(),,2,0.1,poly,5000,4,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__degree': 4, 'regressor__gamma': 0.1, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.44079452024204885,-0.42927288371712435,-0.44665745667205414,-0.41120986683152516,-0.43198368186568814,0.013526366452582202,165,0.890028097802254,0.9038262923213847,0.9019282348794506,0.9065820106766717,0.9005911589199403,0.00631906688510552,120,binned,log
6.2393388748168945,0.14626249199923963,0.7381759881973267,0.08136817548238809,MinMaxScaler(),SVR(),,2,0.25,poly,5000,4,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__degree': 4, 'regressor__gamma': 0.25, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.3599114949502514,-0.3546487169894334,-0.3532175006091052,-0.34711039795611315,-0.3537220276262258,0.0045589596767459184,96,0.8838916317750615,0.889909631659094,0.8914462970674775,0.883438293810511,0.887171463578036,0.003551957874593287,132,binned,log
5.93405556678772,0.33851383700851884,0.5777596235275269,0.07940721828254148,MinMaxScaler(),SVR(),,2,0.5,poly,5000,4,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__degree': 4, 'regressor__gamma': 0.5, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.4776722817899459,-0.4695027512169841,-0.4808418877304923,-0.4666270418740308,-0.47366099065286327,0.005797049466221553,182,0.5197684966778149,0.5555345058438879,0.4428757963692044,0.48812663710155624,0.5015763589981158,0.04143997634058378,244,binned,log
5.01675409078598,0.03790798141177962,0.4497362971305847,0.01923208192972425,MinMaxScaler(),SVR(),,2,1,poly,5000,4,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 2, 'regressor__degree': 4, 'regressor__gamma': 1, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.6596242000377119,-0.8040322662398298,-0.8002367486270405,-0.6993531436866458,-0.7408115896478071,0.06292534950573618,271,-2.353918777474513,-5.697596821848944,-3.9782392034870044,-1.263297542096368,-3.3232630862267074,1.677016758578287,301,binned,log
6.278635323047638,0.51289214571337,0.6333972215652466,0.061149895572870344,MinMaxScaler(),SVR(),,5,scale,poly,5000,2,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 5, 'regressor__degree': 2, 'regressor__gamma': 'scale', 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.3462232850034064,-0.33445667779470767,-0.3430080500687083,-0.33400006192205123,-0.33942201869721844,0.00531904761012075,68,0.9159321804124035,0.8913031798081565,0.9027510206168485,0.9075532270243665,0.9043849019654437,0.008904759206070175,111,binned,log
7.1969239711761475,0.2165655479913504,1.1578011512756348,0.015931847318555143,MinMaxScaler(),SVR(),,5,auto,poly,5000,2,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 5, 'regressor__degree': 2, 'regressor__gamma': 'auto', 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.5442171938318459,-0.5411687885780933,-0.5544676814790435,-0.5171512793431484,-0.5392512358080328,0.01367740876709514,205,0.8342023937792428,0.8434151625836528,0.8370885673340541,0.8541886954558997,0.8422237047882123,0.007669609513069693,160,binned,log
7.014348149299622,0.36961828425582294,1.014765739440918,0.1296599958039265,MinMaxScaler(),SVR(),,5,0.05,poly,5000,2,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 5, 'regressor__degree': 2, 'regressor__gamma': 0.05, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.35925337202305024,-0.35718707716469206,-0.36050791415091715,-0.3383787502106436,-0.35383177838732577,0.009000257996295996,98,0.9190731736306909,0.9220255175599783,0.9261377572094591,0.9355190756482834,0.9256888810121029,0.006205280661754491,61,binned,log
6.759184181690216,0.401952215213105,0.7498930096626282,0.023538316062026346,MinMaxScaler(),SVR(),,5,0.1,poly,5000,2,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 5, 'regressor__degree': 2, 'regressor__gamma': 0.1, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.3358616959254646,-0.329925039840096,-0.334957042340646,-0.3193297660311164,-0.33001838603433076,0.0065724787500763765,44,0.9218892395448103,0.9255876854933346,0.9291066921742039,0.9392928619002543,0.9289691197781508,0.006483775511012586,43,binned,log
6.022243082523346,0.3417048929727833,0.5537604689598083,0.03972325454568489,MinMaxScaler(),SVR(),,5,0.25,poly,5000,2,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 5, 'regressor__degree': 2, 'regressor__gamma': 0.25, 'regressor__kernel': 'poly', 'regressor__max_iter': 5000}",-0.35899946925493265,-0.34182028957126764,-0.3490006253830424,-0.33644609577229573,-0.3465666199953846,0.008447674028731495,86,0.8804922075698391,0.881967708448948,0.8754558886778209,0.879900015146094,0.8794539549606755,0.002427984182987602,138,binned,log
